"[""core_organisation:333""",ANC Constituency Office (337): Fetakgomo,political,Constituency Office]
"[""core_organisation:340""",ANC Constituency Office (340): Modjadjiskloof (Greater Letaba),political,Constituency Office]
"[""core_organisation:360""",ANC Constituency Office (402): Potchefstroom (Tlokwe),political,Constituency Office]
"[""core_organisation:351""",ANC Constituency Office (346): Senwabarwana (Blouberg),political,Constituency Office]
"[""core_organisation:334""",ANC Constituency Office (351): Bela Bela,political,Constituency Office]
"[""core_organisation:302""",ANC Constituency Office (201): Siyabuswa,political,Constituency Office]
"[""core_organisation:283""",ANC Constituency Office (105): Ipelegeng/Dube,political,Constituency Office]
"[""core_organisation:309""",ANC Constituency Office (209): Schagen,political,Constituency Office]
"[""core_organisation:326""",ANC Constituency Office (224): Empuluzi,political,Constituency Office]
"[""core_organisation:307""",ANC Constituency Office (233): Emalahleni,political,Constituency Office]
"[""core_organisation:257""",ANC Constituency Office (140): Evaton,political,Constituency Office]
"[""core_organisation:296""",ANC Constituency Office (148): Delaray/Sophiatown,political,Constituency Office]
"[""core_organisation:253""",ANC Constituency Office (154): Fochville,political,Constituency Office]
"[""core_organisation:364""",ANC Constituency Office (403): Naledi (Vryburg),political,Constituency Office]
"[""core_organisation:365""",ANC Constituency Office (410): Mamusa  Schweizer Reneke,political,Constituency Office]
"[""core_organisation:348""",ANC Constituency Office (343): Seriting,political,Constituency Office]
"[""core_organisation:363""",ANC Constituency Office (424): Maquassie Hills,political,Constituency Office]
"[""core_organisation:359""",ANC Constituency Office (425): Moretele,political,Constituency Office]
"[""core_organisation:369""",ANC Constituency Office (426): Greater Taung Sekhing,political,Constituency Office]
"[""core_organisation:387""",ANC Constituency Office (507): Douglas,political,Constituency Office]
"[""core_organisation:382""",ANC Constituency Office (525): Rietfontein,political,Constituency Office]
"[""core_organisation:388""",ANC Constituency Office (520): Carnavon/Kareburg,political,Constituency Office]
"[""core_organisation:391""",ANC Constituency Office (527): Hopetown,political,Constituency Office]
"[""core_organisation:384""",ANC Constituency Office (528): Ritchie,political,Constituency Office]
"[""core_organisation:410""",ANC Constituency Office (657): Bredasdorp,political,Constituency Office]
"[""core_organisation:433""",ANC Constituency Office (719): Humansdorp,political,Constituency Office]
"[""core_organisation:421""",ANC Constituency Office (638): Vredendal,political,Constituency Office]
"[""core_organisation:405""",ANC Constituency Office (643): Somerset West,political,Constituency Office]
"[""core_organisation:406""",ANC Constituency Office (653): Eerste Rivier,political,Constituency Office]
"[""core_organisation:422""","ANC Constituency Office (659): Clanwilliam, Cederberg",political,Constituency Office]
"[""core_organisation:335""",ANC Constituency Office (355): Thabazimbi,political,Constituency Office]
"[""core_organisation:315""",ANC Constituency Office (240): Mbombela  Regional Office,political,Constituency Office]
"[""core_organisation:376""",ANC Constituency Office (503): Garies,political,Constituency Office]
"[""core_organisation:389""",ANC Constituency Office (524): Phillipstown,political,Constituency Office]
"[""core_organisation:390""",ANC Constituency Office (526): Noupoort,political,Constituency Office]
"[""core_organisation:392""",ANC Constituency Office (530): Prieska,political,Constituency Office]
"[""core_organisation:418""",ANC Constituency Office (634): Oudtshoorn,political,Constituency Office]
"[""core_organisation:416""",ANC Constituency Office (655): Paarl,political,Constituency Office]
"[""core_organisation:412""",ANC Constituency Office (660): Prince Albert,political,Constituency Office]
"[""core_organisation:423""",ANC Constituency Office (670): Piketberg Regional Office,political,Constituency Office]
"[""core_organisation:420""",ANC Constituency Office (669): Mosselbay,political,Constituency Office]
"[""core_organisation:438""",ANC Constituency Office (721): Govern Mbeki Regional Office,political,Constituency Office]
"[""core_organisation:437""",ANC Constituency Office (767): Grahamstown,political,Constituency Office]
"[""core_organisation:449""",ANC Constituency Office (768): Elliotdale,political,Constituency Office]
"[""core_organisation:427""",ANC Constituency Office (737): Idutywa,political,Constituency Office]
"[""core_organisation:417""",ANC Constituency Office (663): Worcester Regional Office,political,Constituency Office]
"[""core_organisation:436""",ANC Constituency Office (754): Kirkwood,political,Constituency Office]
"[""core_organisation:435""",ANC Constituency Office (752): Willowmore,political,Constituency Office]
"[""core_organisation:441""",ANC Constituency Office (755): Greenbushes,political,Constituency Office]
"[""core_organisation:442""",ANC Constituency Office (757): Korsten,political,Constituency Office]
"[""core_organisation:446""",ANC Constituency Office (758): Umtata,political,Constituency Office]
"[""core_organisation:431""",ANC Constituency Office (764): Berlin,political,Constituency Office]
"[""core_organisation:281""",ANC Constituency Office (103): Midrand,political,Constituency Office]
"[""core_organisation:393""",ANC Constituency Office (601): Crossroads,political,Constituency Office]
"[""core_organisation:411""",ANC Constituency Office (608): Laingsburg,political,Constituency Office]
"[""core_organisation:413""",ANC Constituency Office (609): Stellenbosch,political,Constituency Office]
"[""core_organisation:397""",ANC Constituency Office (613): Delft,political,Constituency Office]
"[""core_organisation:414""",ANC Constituency Office (614): Ashton,political,Constituency Office]
"[""core_organisation:398""","ANC Constituency Office (617): Mowbray, Salt River, Woodstock",political,Constituency Office]
"[""core_organisation:171""",Portfolio Committee on Cooperative Governance and Traditional Affairs,political,National Assembly Committees]
"[""core_organisation:402""",ANC Constituency Office (629): Langa,political,Constituency Office]
"[""core_organisation:377""",ANC Constituency Office (509): Fraserburg,political,Constituency Office]
"[""core_organisation:362""",ANC Constituency Office (422): Ventersdorp,political,Constituency Office]
"[""core_organisation:439""",ANC Constituency Office (748): Cleary Park,political,Constituency Office]
"[""core_organisation:443""",ANC Constituency Office (722): Flagstaff,political,Constituency Office]
"[""core_organisation:399""",ANC Constituency Office (618): Athlone,political,Constituency Office]
"[""core_organisation:372""",ANC Constituency Office (414): Ramotshere Moiloa,political,Constituency Office]
"[""core_organisation:458""",ANC Constituency Office (814): Umlazi,political,Constituency Office]
"[""core_organisation:460""",ANC Constituency Office (824): Durban Central,political,Constituency Office]
"[""core_organisation:468""",ANC Constituency Office (815): Eshowe,political,Constituency Office]
"[""core_organisation:461""",ANC Constituency Office (831): Clermont,political,Constituency Office]
"[""core_organisation:464""",ANC Constituency Office (826): Impendle,political,Constituency Office]
"[""core_organisation:478""",ANC Constituency Office (820): Tugela Ferry Inkosi Bambatha Regional Office,political,Constituency Office]
"[""core_organisation:462""",ANC Constituency Office (832): Inanda,political,Constituency Office]
"[""core_organisation:474""",ANC Constituency Office (827): Bulwer,political,Constituency Office]
"[""core_organisation:470""",ANC Constituency Office (843): Hlabisa,political,Constituency Office]
"[""core_organisation:473""",ANC Constituency Office (870): Hluhluwe,political,Constituency Office]
"[""core_organisation:486""",ANC Constituency Office (856): Dannhauser,political,Constituency Office]
"[""core_organisation:479""",ANC Constituency Office (859): Kranskop,political,Constituency Office]
"[""core_organisation:476""",ANC Constituency Office (873): Kokstad,political,Constituency Office]
"[""core_organisation:426""",ANC Constituency Office (716): East London,political,Constituency Office]
"[""core_organisation:491""",ANC Constituency Office (889): Vryheid,other,Constituency Office]
"[""core_organisation:457""",ANC Constituency Office (813): Tongaat,political,Constituency Office]
"[""core_organisation:445""",ANC Constituency Office (756): Libode,political,Constituency Office]
"[""core_organisation:481""",ANC Constituency Office (805): Port Shepstone Regional Office,political,Constituency Office]
"[""core_organisation:459""",ANC Constituency Office (818): Pinetown South,political,Constituency Office]
"[""core_organisation:488""",ANC Constituency Office (842): Paul Pietersburg,political,Constituency Office]
"[""core_organisation:465""",ANC Constituency Office (846): Pietermaritzburg North,political,Constituency Office]
"[""core_organisation:490""",ANC Constituency Office (861): Nongoma,political,Constituency Office]
"[""core_organisation:489""",ANC Constituency Office (847): Phongolo,political,Constituency Office]
"[""core_organisation:471""",ANC Constituency Office (849): Melmoth,political,Constituency Office]
"[""core_organisation:466""",ANC Constituency Office (853): Mooi River,political,Constituency Office]
"[""core_organisation:472""",ANC Constituency Office (864): Nkandla,political,Constituency Office]
"[""core_organisation:487""",ANC Constituency Office (874): Ndwedwe,political,Constituency Office]
"[""core_organisation:499""",ANC Constituency Office (949): Zastron     (New Office),political,Constituency Office]
"[""core_organisation:482""",ANC Constituency Office (806): Ladysmith,political,Constituency Office]
"[""core_organisation:179""",General Intelligence Amendment Bill,null,Ad Hoc Committees]
"[""core_organisation:145""",Ad Hoc Committee on General Intelligence Laws Amendment Bill (NA),political,Ad Hoc Committees]
"[""core_organisation:153""",AdHoc Committee on 1913 Land Act,political,Ad Hoc Committees]
"[""core_organisation:154""",African Peer Review Mechanism (APRM),null,Ad Hoc Committees]
"[""core_organisation:181""",Portfolio Committee on Higher Education and Training,political,Committee]
"[""core_organisation:159""",Appointment of the Auditor General,political,Ad Hoc Committees]
"[""core_organisation:160""",Appointment to Central Drug Authority Board,null,Ad Hoc Committees]
"[""core_organisation:161""",Appointment to the Commission on Gender Equality,null,Ad Hoc Committees]
"[""core_organisation:90""",Committee On Petitions and Members' Legislative Proposals,political,Committee]
"[""core_organisation:454""",ANC Constituency Office (744): Mount Ayliff,political,Constituency Office]
"[""core_organisation:493""",ANC Constituency Office (921): Ladybrand,political,Constituency Office]
"[""core_organisation:467""",ANC Constituency Office (811): Ntambanana,political,Constituency Office]
"[""core_organisation:492""",ANC Constituency Office (901): Bloemfontein,political,Constituency Office]
"[""core_organisation:500""",ANC Constituency Office (916): Parys,political,Constituency Office]
"[""core_organisation:498""",ANC Constituency Office (907): Springfontein,political,Constituency Office]
"[""core_organisation:501""",ANC Constituency Office (925): Viljoenskroon,political,Constituency Office]
"[""core_organisation:503""",ANC Constituency Office (927): Odendaalsrus,political,Constituency Office]
"[""core_organisation:496""",ANC Constituency Office (938): Vrede,political,Constituency Office]
"[""core_organisation:502""",ANC Constituency Office (942): Frankfort,political,Constituency Office]
"[""core_organisation:504""",ANC Constituency Office (960): Theunissen,political,Constituency Office]
"[""core_organisation:134""",Committee On Private Members' Legislative Proposals And Special Petitions,political,Committee]
"[""core_organisation:177""",Ethics and Members' Interest,political,Joint Committees]
"[""core_organisation:83""","Freedom Front + (Vryheidsfront Plus, FF+)",political,Party]
"[""core_organisation:183""",Portfolio Committee on Human Settlements,political,Committee]
"[""core_organisation:455""",ANC Constituency Office (753): Matatiele,political,Constituency Office]
"[""core_organisation:184""",Intelligence Legislation,null,Ad Hoc Committees]
"[""core_organisation:185""",Intelligence Services Control Amendment Bill,null,Ad Hoc Committees]
"[""core_organisation:155""","Portfolio Committee on Agriculture, Forestry and Fisheries",political,Committee]
"[""core_organisation:187""",Joint Committe on Delegated Legislation,political,Joint Committees]
"[""core_organisation:188""",Joint Committee on HIV and AIDS,political,Joint Committees]
"[""core_organisation:189""",Joint Committee on the Executive Members Ethics Bill,null,Ad Hoc Committees]
"[""core_organisation:191""",Joint Rules,null,Joint Committees]
"[""core_organisation:192""",Joint Standing on Intelligence,political,Joint Committees]
"[""core_organisation:182""",Portfolio Committee on Home Affairs,political,Committee]
"[""core_organisation:224""",Promotion of Equality and Prevention of Unfair Discrimination Bill,null,Ad Hoc Committees]
"[""core_organisation:141""",Ad Hoc Committee on Code of Judicial Conduct on Disclosure of Interests (NA),null,Ad Hoc Committees]
"[""core_organisation:142""",Ad Hoc Committee on Code of Judicial Conduct on Disclosure of Interests (NCOP),null,Ad Hoc Committees]
"[""core_organisation:144""",Ad Hoc Committee on Criminal Law (Forensic Procedures) Amendment Bill,null,Ad Hoc Committees]
"[""core_organisation:146""",Ad Hoc Committee on General Intelligence Laws Amendment Bill (NCOP),political,Ad Hoc Committees]
"[""core_organisation:149""",Ad Hoc Committee on Protection of State Information Bill (NA),null,Ad Hoc Committees]
"[""core_organisation:150""",Ad Hoc Committee on Protection of State Information Bill (NCOP),political,Ad Hoc Committees]
"[""core_organisation:212""",Ad Hoc Joint Committee on Appointment of Board Members to the National Youth Development Agency,political,Ad Hoc Committees]
"[""core_organisation:195""",Matters Relating to Ex-Mineworkers,null,Ad Hoc Committees]
"[""core_organisation:206""",Select Committee on Public Services,political,Ncop Committees]
"[""core_organisation:207""",NCOP Rules of the National Council of Provinces,null,Ncop Committees]
"[""core_organisation:213""",Operational Problems in the Office of the Public Protector,null,Ad Hoc Committees]
"[""core_organisation:215""",Pan-African Parliament (NA),null,Ad Hoc Committees]
"[""core_organisation:112""",Portfolio Committee On Correctional Services,political,Committee]
"[""core_organisation:194""",Portfolio Committee on Labour,political,Committee]
"[""core_organisation:127""",Portfolio Committee On International Relations and Co-operation,political,Committee]
"[""core_organisation:102""",Portfolio Committee On Public Service and Administration,political,Committee]
"[""core_organisation:92""",Portfolio Committee On Rural Development and Land Reform,political,Committee]
"[""core_organisation:98""",Portfolio Committee On Science and Technology,political,Committee]
"[""core_organisation:106""",Portfolio Committee On Sport and Recreation,political,Committee]
"[""core_organisation:129""",Portfolio Committee on Home Affairs,political,National Assembly Committees]
"[""core_organisation:131""",Portfolio Committee On Justice and Constitutional Development,political,Committee]
"[""core_organisation:96""",Portfolio Committee on Public Works,political,National Assembly Committees]
"[""core_organisation:97""",Portfolio Committee on Police,political,National Assembly Committees]
"[""core_organisation:130""",Portfolio Committee on Labour,political,National Assembly Committees]
"[""core_organisation:101""",Portfolio Committee on Public Enterprises,political,National Assembly Committees]
"[""core_organisation:123""",Portfolio Committee on Economic Development,political,National Assembly Committees]
"[""core_organisation:110""",Portfolio Committee on Arts and Culture,political,National Assembly Committees]
"[""core_organisation:117""",Joint Standing Committee on Intelligence,political,Committee]
"[""core_organisation:89""",Joint Committee on Ethics and Members' Interests,political,Committee]
"[""core_organisation:100""",Portfolio Committee on Energy,political,National Assembly Committees]
"[""core_organisation:114""",Portfolio Committee on Basic Education,political,National Assembly Committees]
"[""core_organisation:94""",Portfolio Committee On Mining,political,Committee]
"[""core_organisation:196""",Portfolio Committee on Mineral Resources,political,National Assembly Committees]
"[""core_organisation:91""",Portfolio Committee on Higher Education and Training,political,National Assembly Committees]
"[""core_organisation:186""",Portfolio Committee on International Relations and Cooperation,political,National Assembly Committees]
"[""core_organisation:107""",Portfolio Committee On Trade and Industry,political,National Assembly Committees]
"[""core_organisation:132""",Portfolio Committee On Water and Environmental Affairs,political,Committee]
"[""core_organisation:137""",Portfolio Committee on Co-operative Governance and Traditional Affairs,political,Committee]
"[""core_organisation:95""",Portfolio Committee on Finance,political,Committee]
"[""core_organisation:217""",Powers and Privileges of Parliament,political,Ad Hoc Committees]
"[""core_organisation:218""",Presidency,null,Ad Hoc Committees]
"[""core_organisation:219""",Presidency - National Planning Commission,null,Ad Hoc Committees]
"[""core_organisation:220""",Presidency - Performance Monitoring and Evaluation,null,Ad Hoc Committees]
"[""core_organisation:103""",Select Committee On Land And Environmental Affairs,political,Committee]
"[""core_organisation:126""",Portfolio Committee on Health,political,National Assembly Committees]
"[""core_organisation:227""",Portfolio Committee on Public Enterprises,political,Committee]
"[""core_organisation:122""","Portfolio Committee On Women, Youth, Children and People with Disabilities",political,Committee]
"[""core_organisation:221""",Prevention of Organised Crime Second Amendment Bill,null,Ad Hoc Committees]
"[""core_organisation:222""",Private Members' Legislative Proposals and Special Petitions,political,National Assembly Committees]
"[""core_organisation:223""",Promotion of Access to Information Bill (Open Democracy Bill),null,Ad Hoc Committees]
"[""core_organisation:226""",Public Audit Function,null,Ad Hoc Committees]
"[""core_organisation:238""",Portfolio Committee on Social Development,political,Committee]
"[""core_organisation:231""",Reparation Committee,null,Ad Hoc Committees]
"[""core_organisation:232""",Report 13 of Public Protector,null,Ad Hoc Committees]
"[""core_organisation:233""",Report of SA Law Commission on Surrogate Motherhood,null,Ad Hoc Committees]
"[""core_organisation:234""",Review of State Institutions Supporting Constitutional Democracy,null,Ad Hoc Committees]
"[""core_organisation:235""",Rules of the National Assembly,political,National Assembly Committees]
"[""core_organisation:243""",Portfolio Committee on Tourism,political,Committee]
"[""core_organisation:124""",Select Committee On Appropriations,political,Committee]
"[""core_organisation:104""",Select Committee On Public Services,political,Committee]
"[""core_organisation:105""",Select Committee On Security And Constitutional Development,political,Committee]
"[""core_organisation:121""",Select Committee On Trade And International Relations,political,Committee]
"[""core_organisation:116""",Select Committee on Finance,political,Committee]
"[""core_organisation:119""","Select Committee on Women, Children and People with Disabilities",political,Committee]
"[""core_organisation:245""",Portfolio Committee on Transport,political,Committee]
"[""core_organisation:241""",State Security,political,Committee]
"[""core_organisation:242""",Task Group on Sexual Abuse of Children,null,Ad Hoc Committees]
"[""core_organisation:244""",Portfolio Committee on Trade and Industry,political,Committee]
"[""core_organisation:230""",Portfolio Committee on Public Works,political,Committee]
"[""core_organisation:248""",Working Group on African Union,null,Ad Hoc Committees]
"[""core_organisation:674""",Free State Provincial Legislature,political,Provincial-Legislature]
"[""core_organisation:676""",Western Cape Provincial Legislature,political,Provincial-Legislature]
"[""core_organisation:677""",Eastern Cape Provincial Legislature,political,Provincial-Legislature]
"[""core_organisation:678""",Aesthetics Committee,political,Western-Cape-Provincial-Committee]
"[""core_organisation:679""",Conduct Committee,political,Western-Cape-Provincial-Committee]
"[""core_organisation:680""",Gender Committee,political,Western-Cape-Provincial-Committee]
"[""core_organisation:681""",Rules Committee,political,Western-Cape-Provincial-Committee]
"[""core_organisation:682""",Standing Committee on Community Safety,political,Western-Cape-Provincial-Committee]
"[""core_organisation:683""",Standing Committee on Premier,political,Western-Cape-Provincial-Committee]
"[""core_organisation:684""",Cultural Affairs and Sport,political,Western-Cape-Provincial-Legislature-Committee]
"[""core_organisation:685""",Disabled and Youth Committee,political,Western-Cape-Provincial-Legislature-Committee]
"[""core_organisation:686""",Public Accounts Committee,political,Western-Cape-Provincial-Legislature-Committee]
"[""core_organisation:687""",Standing Committee on Agriculture and environmental Planning,political,Western-Cape-Provincial-Legislature-Committee]
"[""core_organisation:688""",Standing Committee on Community Development,political,Western-Cape-Provincial-Legislature-Committee]
"[""core_organisation:237""",Portfolio Committee on Science and Technology,political,National Assembly Committees]
"[""core_organisation:128""",Portfolio Committee on Human Settlements,political,National Assembly Committees]
"[""core_organisation:93""",Portfolio Committee on Tourism,political,National Assembly Committees]
"[""core_organisation:236""",Portfolio Committee on Rural Development and Land Reform,political,National Assembly Committees]
"[""core_organisation:240""",Standing Committee on Auditor General,political,National Assembly Committees]
"[""core_organisation:99""",Portfolio Committee on Social Development,political,National Assembly Committees]
"[""core_organisation:113""",Portfolio Committee on Communications,political,National Assembly Committees]
"[""core_organisation:689""",Standing Committee on Education,political,Western-Cape-Provincial-Legislature-Committee]
"[""core_organisation:690""",Standing Committee on Social Development,political,Western-Cape-Provincial-Committee]
"[""core_organisation:691""",Petitions Committee,political,Western-Cape-Provincial-Legislature-Committee]
"[""core_organisation:732""",KwaZulu-Natal Provincial Legislature,political,Provincial-Legislature]
"[""core_organisation:733""",Agriculture and Rural Development Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:734""",Community Safety and Liason Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:735""",Conservation and Environment Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:737""",Transport Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:738""",Premier and Royal Household Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:739""",Economic Development and Tourism Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:740""",Finance Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:675""",North West Provincial Legislature,political,Provincial-Legislature]
"[""core_organisation:692""",Standing Committee on Health,political,Western-Cape-Provincial-Legislature-Committee]
"[""core_organisation:693""",Budget Committee,political,Western-Cape-Provincial-Committee]
"[""core_organisation:694""",Chairpersons’ Forum,political,Western-Cape-Provincial-Committee]
"[""core_organisation:696""",Standing Committee on Human Settlement,political,Western-Cape-Provincial-Committee]
"[""core_organisation:697""",Standing Committee on Local Government Oversight,political,Western-Cape-Provincial-Legislature-Committee]
"[""core_organisation:698""",Standing Committee on Local Government,political,Western-Cape-Provincial-Legislature-Committee]
"[""core_organisation:699""",Gauteng Provincial Legislature,political,Provincial-Legislature]
"[""core_organisation:700""",Economic Development and Tourism,political,Western-Cape-Provincial-Committee]
"[""core_organisation:701""",Provincial Treasury,political,Western-Cape-Provincial-Committee]
"[""core_organisation:702""",Transport and Public Works,political,Western-Cape-Provincial-Committee]
"[""core_organisation:703""",Limpopo Provincial Legislature,political,Provincial-Legislature]
"[""core_organisation:704""",Standing Committee on Agriculture,political,Western-Cape-Provincial-Committee]
"[""core_organisation:705""",Public Accounts Committee Alt,political,Western-Cape-Provincial-Committee]
"[""core_organisation:706""",Standing Committee on Environmental Affairs and Development Planning,political,Western-Cape-Provincial-Committee]
"[""core_organisation:707""",Standing Committee on Finance and Economic Development Alt,political,Western-Cape-Provincial-Committee]
"[""core_organisation:708""",Standing Committee on Cultural Affairs and Sport,political,Western-Cape-Provincial-Committee]
"[""core_organisation:710""",and Public Works,political,Western-Cape-Provincial-Committee]
"[""core_organisation:711""",Standing Committee on Local Government Oversight Alt,political,Western-Cape-Provincial-Committee]
"[""core_organisation:741""",Loc Gvt & Traditional Affairs,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:742""",Arts and Culture Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:743""",Coop Gov & Trad Affairs,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:744""",Health Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:745""",PMLPPP Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:746""",Quality of Life Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:747""",Social Development Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:748""",Human Settlement Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:749""",Sports and Recreation Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:750""",Education Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:751""",Works Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:752""",Public Works Committee,political,Kwazulu-Natal-Provincial-Legislature-Committee]
"[""core_organisation:494""",ANC Constituency Office (951): Thaba Nchu,political,Constituency Office]
"[""core_organisation:484""",ANC Constituency Office (838): Kwadukuza Regional Office,political,Constituency Office]
"[""core_organisation:316""",ANC Constituency Office (225): Mashishing,political,Constituency Office]
"[""core_organisation:318""",ANC Constituency Office (238): Marite/Mathibela,political,Constituency Office]
"[""core_organisation:575""",DA Constituency Area: JHB Far South,political,Constituency Area]
"[""core_organisation:300""",ANC Constituency Office (153): Chief Albert Luthuli House 2,political,Constituency Office]
"[""core_organisation:559""","DA Constituency Area: Atteridgeville, Ga-Rankuwa",political,Constituency Area]
"[""core_organisation:602""","DA Constituency Area: Bushbuckridge, Umjindi and Nkomazi",political,Constituency Area]
"[""core_organisation:605""","DA Constituency Area: Govan Mbeki, Lekwa, Dipaleseng and Victor Khanye",political,Constituency Area]
"[""core_organisation:561""","DA Constituency Area: Laudium, Wierdapark, Zwartkops, Olievenhoutbosch, Rooihuiskraal, Centurion CBD, Doringkloof",political,Constituency Area]
"[""core_organisation:282""",ANC Constituency Office (104): Sephima,political,Constituency Office]
"[""core_organisation:401""",ANC Constituency Office (621): Salt River Regional Office,political,Constituency Office]
"[""core_organisation:265""",ANC Constituency Office (138): Benoni,political,Constituency Office]
"[""core_organisation:115""",Portfolio Committee on Defence and Military Veterans,political,National Assembly Committees]
"[""core_organisation:560""","DA Constituency Area: Mamelodi, Nellmapius",political,Constituency Area]
"[""core_organisation:619""",DA Constituency Area (NC067): Kh?I-MA [Pofadder],political,Constituency Area]
"[""core_organisation:623""",DA Constituency Area (NC073): EMTHANJENI [De Aar],null,Constituency Area]
"[""core_organisation:612""","DA Constituency Area: Ventersdorp, Tswaing & Ditsobotla.",political,Constituency Area]
"[""core_organisation:778""",Ad Hoc Committee on President’s Submission in response to Public Protector’s Report,political,Ad Hoc Committees]
"[""core_organisation:779""",African National Party (ANP),political,Party]
"[""core_organisation:781""",Al Jama-Ah,political,Party]
"[""core_organisation:782""",Bushbuckridge Residents Association (BRA),political,Party]
"[""core_organisation:783""",First Nation Liberation Alliance (FINLA),political,Party]
"[""core_organisation:784""",Front Nasionaal/Front National (FN),political,Party]
"[""core_organisation:785""",Independent Civic Organisation of South Africa (ICOSA),political,Party]
"[""core_organisation:786""",Indigenous Peoples Organisation (IPO),political,Party]
"[""core_organisation:787""",Keep It Straight and Simple (KISS),political,Party]
"[""core_organisation:788""",Kingdom Governance Movement (KGM),political,Party]
"[""core_organisation:789""",Kwa-Zulu Natal Transport Alliance (KZNTA),political,Party]
"[""core_organisation:790""",Lekgotla For Democracy Advancement (LEKGOTLA),political,Party]
"[""core_organisation:791""",Merafong Civic Association (MECA),political,Party]
"[""core_organisation:792""",National Freedom Party (NFP),political,Party]
"[""core_organisation:793""",National Party South Africa (N.P),political,Party]
"[""core_organisation:794""",Pan Africanist Movement (PAM),political,Party]
"[""core_organisation:795""",Patriotic Alliance (PA),political,Party]
"[""core_organisation:796""",Patriotic Movement of South Africa (PAMSA),political,Party]
"[""core_organisation:797""",Peoples Alliance (PAL),political,Party]
"[""core_organisation:798""",Sibanye Civic Association (SCA),political,Party]
"[""core_organisation:799""",Sindawonye Progressive Party (SPP),political,Party]
"[""core_organisation:800""",South African Maintanance and Estate Beneficiaries Association - (SAMEBA),political,Party]
"[""core_organisation:801""",South African Political Party (SAPP),political,Party]
"[""core_organisation:802""",South African Progressive Civic Organisation (SAPCO),political,Party]
"[""core_organisation:803""",Truly Alliance (TA),political,Party]
"[""core_organisation:804""",Ubumbano Lwesizwe Sabangoni (UBUMBANO),political,Party]
"[""core_organisation:805""",Ubuntu Party (UBUNTU),political,Party]
"[""core_organisation:806""",Unemployment Movement SA (UMSA),political,Party]
"[""core_organisation:807""",United Congress (UNICO),political,Party]
"[""core_organisation:808""",Workers and Socialist Party (WASP),political,Party]
"[""core_organisation:809""",Ximoko Party (XP),political,Party]
"[""core_organisation:811""",African Christian Democratic Party National Election List 2014,political,Election List]
"[""core_organisation:812""",African Christian Democratic Party Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:813""",African Christian Democratic Party Regional Free State Election List 2014,political,Election List]
"[""core_organisation:814""",African Christian Democratic Party Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:815""",African Christian Democratic Party Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:816""",African Christian Democratic Party Regional Limpopo Election List 2014,political,Election List]
"[""core_organisation:817""",African Christian Democratic Party Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:818""",African Christian Democratic Party Regional North West Election List 2014,political,Election List]
"[""core_organisation:819""",African Christian Democratic Party Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:820""",African Christian Democratic Party Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:821""",African Christian Democratic Party Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:822""",African Christian Democratic Party Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:823""",African Christian Democratic Party Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:824""",African Christian Democratic Party Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:810""",Economic Freedom Fighters (EFF),political,Party]
"[""core_organisation:777""",UDM Constituency Office: Pretoria,political,Constituency Office]
"[""core_organisation:765""",APC Constituency Office: Headquarters,null,Constituency Office]
"[""core_organisation:766""",AZAPO Constituency Office: Polokwane,political,Constituency Office]
"[""core_organisation:767""",MF Constituency Office: Chatsworth,political,Constituency Office]
"[""core_organisation:768""",MF Constituency Office: Phoenix,political,Constituency Office]
"[""core_organisation:769""",UCDP Constituency Office: Roodepoort,political,Constituency Office]
"[""core_organisation:771""",UDM Constituency Office: Butterworth,political,Constituency Office]
